"Date","AY","Fund_Code","Fund_Title","Fund_Title_Long","Fall_Original_Offers_Count","Fall_Original_Offers_Amount","Fall_Current_Offered_Count","Fall_Current_Offered_Amount","Fall_Offered_Count","Fall_Offered_Amount","Fall_Accepted_Count","Fall_Accepted_Amount","Fall_Original_Declined_Count","Fall_Declined_Amount","Fall_Cancelled_Count","Fall_Cancelled_Amount","Fall_Authorized_Count","Fall_Authorized_Amount","Fall_Paid_Count","Fall_Paid_Amount","Spring_Original_Offers_Count","Spring_Original_Offers_Amount","Spring_Current_Offered_Count","Spring_Current_Offered_Amount","Spring_Offered_Count","Spring_Offered_Amount","Spring_Accepted_Count","Spring_Accepted_Amount","Spring_Original_Declined_Count","Spring_Declined_Amount","Spring_Cancelled_Count","Spring_Cancelled_Amount","Spring_Authorized_Count","Spring_Authorized_Amount","Spring_Paid_Count","Spring_Paid_Amount","Summer_Original_Offers_Count","Summer_Original_Offers_Amount","Summer_Current_Offered_Count","Summer_Current_Offered_Amount","Summer_Offered_Count","Summer_Offered_Amount","Summer_Accepted_Count","Summer_Accepted_Amount","Summer_Original_Declined_Count","Summer_Declined_Amount","Summer_Cancelled_Count","Summer_Cancelled_Amount","Summer_Authorized_Count","Summer_Authorized_Amount","Summer_Paid_Count","Summer_Paid_Amount","Fund_Type","Fund_Source","Federal_Fund_ID","Fund_Cross_Reference","TOT_CURRENT_OFFERED_COUNT","TOT_CURRENT_OFFERED_AMOUNT","TOT_OFFERED_COUNT","TOT_OFFERED_AMOUNT","TOT_ACCEPTED_COUNT","TOT_ACCEPTED_AMOUNT","TOT_ORIGINAL_DECLINED_COUNT","TOT_DECLINED_AMOUNT","TOT_CANCELLED_COUNT","TOT_CANCELLED_AMOUNT","TOT_AUTHORIZED_COUNT","TOT_AUTHORIZED_AMOUNT","TOT_PAID_COUNT","TOT_PAID_AMOUNT"
"15-JUN-20","1920","316019","Arthur Blank Family GCS V","Arthur M. Blank Family Fund V - Commitment to Georgia Scholarship",1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316020","Bill & Marihope Flatt GCS II","Bill & Marihope Flatt Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316020","Bill & Marihope Flatt GCS II","Bill & Marihope Flatt Fund II - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316021","Croft  GCS Scholarship","Croft Scholarship - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316021","Croft  GCS Scholarship","Croft Scholarship - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316022","Darby/Victory GCS I","Darby/Victory Sch Fund I - Commitment to Georgia Scholarship",1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1920","316022","Darby/Victory GCS I","Darby/Victory Sch Fund I - Commitment to Georgia Scholarship",1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1819","316023","Darby/Victory GCS II","Darby/Victory Sch Fund II - Commitment to Georgia Scholarship",1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1920","316023","Darby/Victory GCS II","Darby/Victory Sch Fund II - Commitment to Georgia Scholarship",1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1819","316024","Yancey GCS Scholarship I","Yancey Scholarship Fund 1 - Commitment to Georgia Scholarship",2,5250,2,3500,0,0,2,3500,0,0,0,0,0,0,1,3500,2,5250,2,3500,0,0,2,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",4,7000,0,0,4,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316024","Yancey GCS Scholarship I","Yancey Scholarship Fund 1 - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316025","Yancey GCS Scholarship II","Yancey Scholarship Fund II - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316025","Yancey GCS Scholarship II","Yancey Scholarship Fund II - Commitment to Georgia Scholarship",1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316026","Douglas GCS Scholarship I","Douglas Scholarship Fund I - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316026","Douglas GCS Scholarship I","Douglas Scholarship Fund I - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316027","Douglas GCS Scholarship II","Douglas Scholarship Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316027","Douglas GCS Scholarship II","Douglas Scholarship Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316028","Flanaghan GCS Scholarship","Flanaghan Scholarship Fund - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316028","Flanaghan GCS Scholarship","Flanaghan Scholarship Fund - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316029","Garry Bridgeman GCS Sch","Garry Bridgeman Sch - Commitment to Georgia Scholarship",1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316029","Garry Bridgeman GCS Sch","Garry Bridgeman Sch - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316030","Howard Ivester GCS Sch I","Howard Ivester Fund I - Commitment to Georgia Scholarship",1,2625,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,2625,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316030","Howard Ivester GCS Sch I","Howard Ivester Fund I - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316031","Howard Ivester GCS Sch II","Howard Ivester Sch Fund II - Commitment to Georgia Scholarship",2,4375,2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250,2,4375,2,1750,0,0,2,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",4,7000,0,0,4,7000,0,0,0,0,0,0,3,7000
"15-JUN-20","1920","316031","Howard Ivester GCS Sch II","Howard Ivester Sch Fund II - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316032","James W. Childs GCS Fund I","James W. Childs Sch - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316032","James W. Childs GCS Fund I","James W. Childs Sch - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316033","John and Cindy Morris GCS I","John and Cindy Morris Fund I - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316033","John and Cindy Morris GCS I","John and Cindy Morris Fund I - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316034","John and Cindy Morris GCS II","John and Cindy Morris Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316034","John and Cindy Morris GCS II","John and Cindy Morris Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316035","John Elizabeth Crawford GCS","John and Elizabeth Crawford - Commitment to Georgia Scholarship",1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316035","John Elizabeth Crawford GCS","John and Elizabeth Crawford - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316036","Kay and John Parker GCS I","John and Kay Parker Fund I - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316036","Kay and John Parker GCS I","John and Kay Parker Fund I - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,1,1750
"15-JUN-20","1819","316037","Kay and John Parker GCS II","John and Kay Parker Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316037","Kay and John Parker GCS II","John and Kay Parker Fund II - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316038","John and Marilyn McMullan GCS","John and Marilyn McMullan Sch - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316038","John and Marilyn McMullan GCS","John and Marilyn McMullan Sch - Commitment to Georgia Scholarship",1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316039","Lillie and Michael Axelrod GCS","Lillie and Michael Axelrod Sch - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316039","Lillie and Michael Axelrod GCS","Lillie and Michael Axelrod Sch - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316040","Samuel Holmes Sr. GCS","Samuel Holmes Sr. Sch - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316040","Samuel Holmes Sr. GCS","Samuel Holmes Sr. Sch - Commitment to Georgia Scholarship",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1819","316041","Paris GCS Scholarship Fund","Paris Scholarship Fund - Commitment to Georgia Scholarship",1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1920","316041","Paris GCS Scholarship Fund","Paris Scholarship Fund - Commitment to Georgia Scholarship",1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1819","316042","Peter and Wendy Corry GCS Sch","Peter and Wendy Corry Sch - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316042","Peter and Wendy Corry GCS Sch","Peter and Wendy Corry Sch - Commitment to Georgia Scholarship",2,3500,1,1750,1,0,1,1750,0,0,1,1750,0,0,1,1750,2,3500,1,1750,1,0,1,1750,0,0,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,2,0,2,3500,0,0,2,3500,0,0,2,3500
"15-JUN-20","1819","316043","Silcox Family Scholarship GCS","Silcox Family Scholarship Fund - Commitment to Georgia Scholarship",1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1920","316043","Silcox Family Scholarship GCS","Silcox Family Scholarship Fund - Commitment to Georgia Scholarship",1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1819","316044","Simmons Family Scholarship GCS","Simmons Family Scholarship - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316044","Simmons Family Scholarship GCS","Simmons Family Scholarship - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316045","Stamper Family Scholarship GCS","Stamper Family Scholarship - Commitment to Georgia Scholarship",1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,0,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316045","Stamper Family Scholarship GCS","Stamper Family Scholarship - Commitment to Georgia Scholarship",18,63000,17,59500,1,0,17,59500,0,0,1,3500,0,0,16,56000,18,63000,17,59500,1,0,17,59500,0,0,1,3500,0,0,15,52500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",34,119000,2,0,34,119000,0,0,2,7000,0,0,31,108500
"15-JUN-20","1819","316046","Stan Shelton Scholarship GCS","Stan Shelton Scholarship Fund - Commitment to Georgia Scholarship",1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1920","316046","Stan Shelton Scholarship GCS","Stan Shelton Scholarship Fund - Commitment to Georgia Scholarship",1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,0,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1819","316047","Wade H. Stribling GCS","Wade H. Stribling Scholarship - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316047","Wade H. Stribling GCS","Wade H. Stribling Scholarship - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1819","316048","Waterfall Foundation GCS","Waterfall Foundation Sch - Commitment to Georgia Scholarship",1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,0,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","1920","316048","Waterfall Foundation GCS","Waterfall Foundation Sch - Commitment to Georgia Scholarship",1,1750,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,1750,0,0,2,1750,0,0,0,0,0,0,1,1750
"15-JUN-20","1819","316049","Rosenthal Family GCS Sch","Rosenthal Family Sch - Commitment to Georgia Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
